Subject,Run,Segment,Class,Movement,SMR,Start_Sample,End_Sample,Num_Samples,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_rms,ang_x_mean,ang_x_std,ang_x_min,ang_x_max,ang_x_range,ang_x_rms,ang_y_mean,ang_y_std,ang_y_min,ang_y_max,ang_y_range,ang_y_rms,ang_z_mean,ang_z_std,ang_z_min,ang_z_max,ang_z_range,ang_z_rms,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_magnitude_range,acc_magnitude_rms,ang_magnitude_mean,ang_magnitude_std,ang_magnitude_min,ang_magnitude_max,ang_magnitude_range,ang_magnitude_rms,duration_seconds
S01,1,13,0,Active,No_SMR,6850,7059,210,-0.9539899553571428,0.005229401826294393,-0.96728515625,-0.94140625,0.02587890625,0.9540042880227448,0.9740490141369048,0.003242118832012369,0.966796875,0.98828125,0.021484375,0.9740544098127152,1.3753278459821427,0.0056677423130222305,1.36083984375,1.388671875,0.02783203125,1.3753395243490996,37.03993443080357,0.05658156707253594,36.9525146484375,37.15576171875,0.2032470703125,37.039977647292936,33.38862827845982,0.8626772507972496,32.3602294921875,35.3924560546875,3.0322265625,33.39977111233264,159.98560442243303,1.1377421614105976,157.7142333984375,161.52099609375,3.8067626953125,159.9896499141025,1.9366071794848971,0.004206985308338298,1.924022808003209,1.9477395233824375,0.023716715379228592,1.9366117272386298,167.58083634286797,0.9274268392983499,165.81659570646437,168.86689211550205,3.050296409037685,167.58339038850255,2.1
S01,1,14,1,Active,No_SMR,7060,7479,420,-0.3166748046875,0.3301878186701582,-1.3857421875,-0.01123046875,1.37451171875,0.45750074046062866,1.7770775204613096,0.3425212798574075,0.93701171875,1.97509765625,1.0380859375,1.8097859931174383,1.3229713076636904,0.04752758886363939,1.1337890625,1.41357421875,0.27978515625,1.3238247439161146,47.33613804408482,5.31568255155209,37.1173095703125,54.3878173828125,17.2705078125,47.633669246841876,6.513636997767857,11.124062376548833,-4.075927734375,32.376708984375,36.45263671875,12.890780841207391,-103.23101806640625,103.91559631894977,-179.18701171875,179.0936279296875,358.2806396484375,146.47557560682128,2.2832072702196466,0.15545520604515525,1.8985613872779614,2.4098835053522603,0.5113221180742988,2.288480767017862,154.20210454141315,10.59297173267529,137.22493319761713,187.41805621001822,50.19312301240109,154.5646561344578,4.2
S01,1,15,0,Active,No_SMR,7480,7689,210,-0.16609002976190476,0.03795534315923496,-0.24267578125,-0.09130859375,0.1513671875,0.1703716703582074,1.9460472470238095,0.010158602556683672,1.92578125,1.9677734375,0.0419921875,1.946073761411641,1.3335774739583333,0.021000558822647158,1.27734375,1.37109375,0.09375,1.33374281723275,55.3809814453125,0.45034878446271576,54.42626953125,56.0797119140625,1.6534423828125,55.38281249515696,4.57855224609375,0.12434494646439233,4.1912841796875,4.7955322265625,0.604248046875,4.580240423375323,-152.11099679129464,1.0233123524198846,-153.292236328125,-149.776611328125,3.515625,152.11443887091016,2.3653891392787743,0.00582018253411009,2.3473094106378047,2.377156633678408,0.029847223040603055,2.3653962656255825,161.9438101913378,1.1159327765811762,159.43756187951612,163.29561395754104,3.8580520780249117,161.94763670773804,2.1
S01,1,16,2,Active,No_SMR,7690,8159,470,-0.7740608377659575,0.31041318964051307,-1.16162109375,-0.107421875,1.05419921875,0.8339823312671156,1.260222739361702,0.3919151202231657,0.93798828125,1.96240234375,1.0244140625,1.3197571042672402,1.3211384225398937,0.07670991536179099,1.10693359375,1.4248046875,0.31787109375,1.3233635715955052,46.473465290475396,9.790781731482248,37.9248046875,63.9678955078125,26.0430908203125,47.49360360110136,31.862665703956118,13.283917237283488,4.74609375,46.944580078125,42.198486328125,34.52089110856002,69.53151232130985,138.94562499649325,-179.912109375,179.5550537109375,359.4671630859375,155.37219156385288,2.03970944458313,0.16799379172943849,1.8400697994468982,2.3771210785882735,0.5370512791413753,2.0466012033993324,165.84257662107046,9.179939957310063,151.37127509227716,193.6109483829036,42.23967329062643,166.0959127049856,4.7
S01,1,17,0,Active,No_SMR,8160,8369,210,-0.9558151971726191,0.009533280533918897,-0.97705078125,-0.92626953125,0.05078125,0.9558627383593687,0.9757696242559524,0.003678006935868663,0.96484375,0.98681640625,0.02197265625,0.9757765560596456,1.3597005208333333,0.007423883738322022,1.33984375,1.37939453125,0.03955078125,1.3597207876634814,37.92545863560268,0.09477519844001277,37.7435302734375,38.133544921875,0.3900146484375,37.92557705637515,32.748648507254465,0.4610667924014977,31.959228515625,33.75,1.790771484375,32.7518940160528,160.72393798828125,0.9907693820337711,158.6865234375,162.1142578125,3.427734375,160.7269917171016,1.9273344708283697,0.006007642297318775,1.9140319198968212,1.944181366183744,0.030149446286922732,1.9273437893493968,168.35524622397085,0.8463468317891365,166.6572604748707,169.50981336525552,2.8525528903848283,168.35736343601684,2.1
S01,1,18,1,Active,No_SMR,8370,8839,470,-0.22192798371010639,0.3462550056720075,-1.31640625,0.1005859375,1.4169921875,0.41127187954752653,1.809624335106383,0.3224725745697293,0.947265625,1.99560546875,1.04833984375,1.8381318765417372,1.3561564993351063,0.06226377919628148,1.1181640625,1.45166015625,0.33349609375,1.357585072431431,46.77651263297872,5.568207228407513,36.6064453125,54.0582275390625,17.4517822265625,47.10676242156436,4.3480847947140955,10.764600016670158,-5.361328125,32.091064453125,37.452392578125,11.609584613625033,-107.14995039270279,95.16870896888241,-179.82421875,178.582763671875,358.406982421875,143.311531413081,2.3164554554062327,0.15810722146747244,1.913533351702233,2.428861667816541,0.5153283161143081,2.321833452975053,150.81517447007002,12.129333415127812,129.0790180888378,187.92505455015348,58.84603646131566,151.3011056030495,4.7
S01,1,19,0,Active,No_SMR,8840,9039,200,-0.097080078125,0.05121639173197832,-0.2275390625,0.0322265625,0.259765625,0.10976183467307551,1.9524658203125,0.013743078917477664,1.92431640625,1.98583984375,0.0615234375,1.9525141873253304,1.37473388671875,0.026168449405413307,1.30908203125,1.42822265625,0.119140625,1.3749829260893114,54.984869384765624,0.5232190152640764,54.085693359375,55.6842041015625,1.5985107421875,54.98735872359819,3.2648895263671873,0.3365538825074813,2.5433349609375,3.8397216796875,1.29638671875,3.282190143061949,-147.13437194824218,0.24663786527931203,-147.535400390625,-146.44775390625,1.087646484375,147.134578664705,2.39058324787321,0.007024299717975861,2.375049490162046,2.4052921717259146,0.03024268156386878,2.39059351607391,157.10770700851816,0.3683849018813632,156.15756328512225,157.630116251532,1.4725529664097508,157.10813674145953,2.0
S01,1,20,2,Active,No_SMR,9040,9499,460,-0.7968856148097826,0.3282088050542323,-1.2333984375,0.13330078125,1.36669921875,0.8618281167413212,1.182710597826087,0.36166562387988926,0.9453125,1.96923828125,1.02392578125,1.2367725666857952,1.3752505095108696,0.10659905029649493,1.02734375,1.509765625,0.482421875,1.3793756998852853,43.85121221127717,10.473321325912837,35.4803466796875,68.323974609375,32.8436279296875,45.084579093014554,32.74250594429348,13.291726693260525,3.175048828125,52.3773193359375,49.2022705078125,35.33753944462501,88.75278904127038,124.27168065269345,-179.8516845703125,179.4891357421875,359.3408203125,152.7105372096152,2.0374727638733185,0.15423311949607407,1.7773361038211217,2.417009992437576,0.6396738886164541,2.043289359328845,162.82839868113328,9.432663887614781,146.8507110633222,195.15514525222227,48.304434188900075,163.10079442125345,4.6
S01,1,21,0,Active,No_SMR,9500,9699,200,-0.947265625,0.01394502527277733,-0.9921875,-0.91015625,0.08203125,0.9473682642122329,0.97358154296875,0.004319398283158107,0.95751953125,0.98779296875,0.0302734375,0.97359112465703,1.41516845703125,0.011710046969725949,1.38525390625,1.44140625,0.05615234375,1.4152169045684275,36.67060546875,0.1259394089670066,36.3482666015625,36.8701171875,0.5218505859375,36.670821727627654,31.697451782226562,0.5711333833733611,30.6683349609375,32.6568603515625,1.988525390625,31.70259678367344,160.99142761230468,0.7695662299244385,159.2962646484375,161.9879150390625,2.691650390625,160.99326693011164,1.9616779966603557,0.0066973663386632395,1.9444905578352645,1.981340506138061,0.03684994830279642,1.9616893722054167,168.13165398185126,0.6202083981510501,166.71770612779568,168.88237240636877,2.164666278573094,168.13279217879483,2.0
S01,1,22,1,Active,No_SMR,9700,10189,490,-0.2980259486607143,0.33455250176125634,-1.3828125,0.02001953125,1.40283203125,0.4480455808395326,1.7785594706632653,0.3487614705684967,0.9267578125,1.99609375,1.0693359375,1.8124316136172132,1.3373923788265305,0.05637488221912831,1.1484375,1.48583984375,0.33740234375,1.3385800320819472,48.10355922154018,5.907612328428514,36.3592529296875,55.3106689453125,18.951416015625,48.464959436723184,6.073186134805485,10.997118990851613,-4.9658203125,31.3275146484375,36.2933349609375,12.56265162801798,-99.8074951171875,106.15759576706796,-178.8958740234375,179.461669921875,358.3575439453125,145.70851457828954,2.2924248663192475,0.14927627896075882,1.9042107978342369,2.4154743892801998,0.5112635914459629,2.297270053528195,153.69124922046882,10.811206123756754,134.59495021165588,187.42010455827804,52.825154346622156,154.07025582422384,4.9
